time;month;temperature;wind;barometer;weather;label
8.0;11;0.47368421052631576;0.3;0.6875;3;3
8.5;11;0.5263157894736842;0.26;0.6875;3;3
9.0;11;0.5789473684210527;0.26;0.75;3;3
9.5;11;0.631578947368421;0.3;0.6875;3;3
10.0;11;0.631578947368421;0.38;0.6875;3;3
10.5;11;0.7368421052631579;0.44;0.6875;3;3
11.0;11;0.6842105263157895;0.6;0.6875;3;3
11.5;11;0.7368421052631579;0.52;0.625;3;3
12.0;11;0.7368421052631579;0.48;0.625;3;2
12.5;11;0.7368421052631579;0.38;0.5625;2;2
13.0;11;0.7894736842105263;0.52;0.5625;2;2
13.5;11;0.7368421052631579;0.48;0.5625;2;2
